Machine Name,Lloyd LRX ,Undamaged,1,,,2,,,3,,,1 hr healing,1,,,2,,,3,,,3 hr healing,1,,,2,,,3,,,4,
,50 N load cell at RT with a crosshead speed of 100 mm min−1 according to ISO-37,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa
,,,-3.66,0,,-4.64,0,,-1.9,0,,,-0.8,0,,-1.03,0,,-1.83,-0.01,,,-4.07,-0.02,,-6.57,-0.02,,-8.38,-0.03,,,0
,,,103.28,0.34,,102.26,0.34,,97.74,0.27,,,53.65,0.29,,80.54,0.2,,41.64,0.26,,,50.79,0.29,,80.25,0.21,,48.67,0.27,,36.79,0.26
,,,104.78,0.35,,103.76,0.35,,99.15,0.28,,,54.5,0.29,,81.73,0.2,,42.35,0.26,,,51.64,0.29,,81.51,0.21,,49.56,0.27,,37.45,0.26
,,,106.28,0.35,,105.27,0.35,,100.56,0.28,,,55.35,0.29,,82.92,0.2,,43.06,0.26,,,52.49,0.29,,82.77,0.21,,50.44,0.27,,38.11,0.26
,,,107.78,0.35,,106.78,0.35,,101.98,0.28,,,56.2,0.29,,84.11,0.2,,43.76,0.26,,,53.35,0.3,,84.03,0.21,,51.32,0.27,,38.77,0.26
,,,109.28,0.35,,108.28,0.35,,103.39,0.28,,,57.05,0.29,,85.3,0.2,,44.47,0.27,,,54.2,0.3,,85.29,0.21,,52.2,0.27,,39.43,0.26
,,,110.78,0.35,,109.79,0.35,,104.8,0.28,,,57.9,0.29,,86.48,0.2,,45.17,0.27,,,55.05,0.3,,86.54,0.21,,53.09,0.27,,40.09,0.26
,,,112.28,0.35,,111.3,0.35,,106.21,0.28,,,58.75,0.29,,87.67,0.2,,45.88,0.27,,,55.91,0.3,,87.8,0.21,,53.97,0.27,,40.75,0.26
,,,113.78,0.35,,112.8,0.35,,107.63,0.28,,,59.6,0.3,,88.86,0.2,,46.59,0.27,,,56.76,0.3,,89.06,0.21,,54.85,0.27,,41.42,0.26
,,,115.28,0.36,,114.31,0.35,,109.04,0.28,,,60.45,0.3,,90.05,0.2,,47.29,0.27,,,57.62,0.3,,90.32,0.21,,55.73,0.28,,42.08,0.26
,,,116.78,0.36,,115.82,0.35,,110.45,0.28,,,61.3,0.3,,91.24,0.2,,48,0.27,,,58.47,0.3,,91.58,0.21,,56.62,0.28,,42.74,0.26
,,,118.28,0.36,,117.32,0.36,,111.86,0.28,,,62.15,0.3,,92.43,0.2,,48.71,0.28,,,59.33,0.3,,92.84,0.21,,57.5,0.28,,43.4,0.26
,,,119.78,0.36,,118.83,0.36,,113.28,0.28,,,63,0.3,,93.62,0.2,,49.41,0.28,,,60.18,0.3,,94.1,0.21,,58.38,0.28,,44.06,0.27
,,,121.28,0.36,,120.33,0.36,,114.69,0.29,,,63.85,0.3,,94.81,0.21,,50.12,0.28,,,61.04,0.31,,95.35,0.21,,59.26,0.28,,44.72,0.27
,,,122.78,0.36,,121.84,0.36,,116.1,0.29,,,64.7,0.3,,96,0.21,,50.83,0.28,,,61.89,0.31,,96.61,0.21,,60.15,0.28,,45.38,0.27
