Machine Name,Lloyd LRX ,P40-HDO Undamaged,1,,,2,,,3,,,P40-HDO 3 hr Healing,1,,,2,,,3,
,50 N load cell at RT with a crosshead speed of 100 mm min−1 according to ISO-37,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa
,,,-0.47,0,,-0.54,0,,-0.45,-0.01,,,0,-0.02,,-0.55,0,,-0.27,-0.01
,,,532.21,0.87,,813.11,1.58,,502.89,1.03,,,262.29,0.67,,342.14,0.8,,296.51,0.64
,,,533.4,0.87,,814.92,1.58,,504.04,1.03,,,262.9,0.67,,342.92,0.8,,297.19,0.64
,,,534.59,0.87,,816.73,1.59,,505.19,1.03,,,263.5,0.67,,343.69,0.8,,297.87,0.64
,,,535.79,0.87,,818.54,1.59,,506.34,1.03,,,264.1,0.67,,344.47,0.8,,298.55,0.64
,,,536.98,0.87,,820.34,1.59,,507.49,1.03,,,264.71,0.67,,345.25,0.8,,299.23,0.64
,,,538.18,0.88,,822.15,1.6,,508.64,1.04,,,265.31,0.68,,346.03,0.8,,299.9,0.64
,,,539.37,0.88,,823.96,1.6,,509.79,1.04,,,265.92,0.68,,346.81,0.8,,300.58,0.64
,,,540.57,0.88,,825.77,1.6,,510.94,1.04,,,266.52,0.68,,347.59,0.81,,301.26,0.64
,,,541.76,0.88,,827.58,1.61,,512.09,1.04,,,267.12,0.68,,348.37,0.81,,301.94,0.64
,,,542.95,0.88,,829.39,1.61,,513.24,1.04,,,267.73,0.68,,349.15,0.81,,302.62,0.65
,,,544.15,0.88,,831.2,1.61,,514.39,1.04,,,268.33,0.68,,349.93,0.81,,303.3,0.65
,,,545.34,0.88,,833,1.62,,515.54,1.04,,,268.93,0.68,,350.71,0.81,,303.97,0.65
,,,546.54,0.88,,834.81,1.62,,516.69,1.04,,,269.54,0.68,,351.48,0.81,,304.65,0.65
,,,547.73,0.88,,836.62,1.62,,517.84,1.04,,,270.14,0.68,,352.26,0.81,,305.33,0.65
,,,548.93,0.89,,838.43,1.62,,518.99,1.04,,,270.74,0.68,,353.04,0.81,,306.01,0.65
,,,550.12,0.89,,840.25,1.63,,520.14,1.04,,,271.35,0.68,,353.82,0.81,,306.69,0.65
,,,551.32,0.89,,842.06,1.63,,521.29,1.05,,,271.95,0.68,,354.6,0.81,,307.36,0.65
,,,552.51,0.89,,843.87,1.63,,522.44,1.05,,,272.55,0.68,,355.38,0.81,,308.04,0.65
,,,553.7,0.89,,845.68,1.64,,523.59,1.05,,,273.16,0.68,,356.16,0.81,,308.72,0.65
,,,554.9,0.89,,847.5,1.64,,524.74,1.05,,,273.76,0.68,,356.94,0.81,,309.4,0.65
,,,556.09,0.89,,849.31,1.64,,525.89,1.05,,,274.36,0.68,,357.72,0.82,,310.08,0.65
,,,557.29,0.89,,851.12,1.65,,527.04,1.05,,,274.97,0.68,,358.5,0.82,,310.76,0.65
,,,558.48,0.89,,852.93,1.65,,528.19,1.05,,,275.57,0.68,,359.27,0.82,,311.43,0.65
,,,559.68,0.89,,854.75,1.65,,529.34,1.05,,,276.17,0.68,,360.05,0.82,,312.11,0.65
,,,560.87,0.9,,856.56,1.65,,530.49,1.05,,,276.78,0.69,,360.83,0.82,,312.79,0.65
,,,562.06,0.9,,858.37,1.66,,531.64,1.05,,,277.38,0.69,,361.61,0.82,,313.47,0.65
,,,563.26,0.9,,860.18,1.66,,532.79,1.05,,,277.99,0.69,,362.39,0.82,,314.15,0.65
,,,564.45,0.9,,862,1.66,,533.94,1.06,,,278.59,0.69,,363.17,0.82,,314.82,0.66
,,,565.65,0.9,,863.81,1.67,,535.09,1.06,,,279.19,0.69,,363.95,0.82,,315.5,0.66
,,,566.84,0.9,,865.62,1.67,,536.24,1.06,,,279.8,0.69,,364.73,0.82,,316.18,0.66
,,,568.04,0.9,,867.43,1.67,,537.39,1.06,,,280.4,0.69,,365.51,0.82,,316.86,0.66
,,,569.23,0.9,,869.24,1.67,,538.54,1.06,,,281,0.69,,366.29,0.82,,317.54,0.66
,,,570.42,0.9,,871.05,1.68,,539.69,1.06,,,281.61,0.69,,367.06,0.82,,318.22,0.66
,,,571.62,0.91,,872.86,1.68,,540.84,1.06,,,282.21,0.69,,367.84,0.83,,318.89,0.66
,,,572.81,0.91,,874.67,1.68,,541.99,1.06,,,282.81,0.69,,368.62,0.83,,319.57,0.66
,,,574.01,0.91,,876.48,1.69,,543.14,1.06,,,283.42,0.69,,369.4,0.83,,320.25,0.66
,,,575.2,0.91,,878.29,1.69,,544.29,1.06,,,284.02,0.69,,370.18,0.83,,320.93,0.66
,,,576.4,0.91,,880.1,1.69,,545.45,1.06,,,284.62,0.69,,370.96,0.83,,321.61,0.66
,,,577.59,0.91,,881.91,1.69,,546.6,1.07,,,285.23,0.69,,371.74,0.83,,322.29,0.66
,,,578.78,0.91,,883.71,1.7,,547.75,1.07,,,285.83,0.69,,372.52,0.83,,322.96,0.66
,,,579.98,0.91,,885.52,1.7,,548.9,1.07,,,286.43,0.69,,373.3,0.83,,323.64,0.66
,,,581.17,0.91,,887.33,1.7,,550.05,1.07,,,287.04,0.69,,374.08,0.83,,324.32,0.66
,,,582.37,0.92,,889.14,1.71,,551.2,1.07,,,287.64,0.69,,374.85,0.83,,325,0.66
,,,583.56,0.92,,890.95,1.71,,552.35,1.07,,,288.24,0.7,,375.63,0.83,,325.68,0.66
,,,584.76,0.92,,892.76,1.71,,553.5,1.07,,,288.85,0.7,,376.41,0.83,,326.35,0.66
,,,585.95,0.92,,894.57,1.71,,554.65,1.07,,,289.45,0.7,,377.19,0.83,,327.03,0.67
,,,587.14,0.92,,896.38,1.72,,555.8,1.07,,,290.05,0.7,,377.97,0.84,,327.71,0.67
,,,588.34,0.92,,898.19,1.72,,556.95,1.07,,,290.66,0.7,,378.75,0.84,,328.39,0.67
,,,589.53,0.92,,899.99,1.72,,558.1,1.07,,,291.26,0.7,,379.53,0.84,,329.07,0.67
,,,590.73,0.92,,901.8,1.72,,559.25,1.07,,,291.87,0.7,,380.31,0.84,,329.75,0.67
,,,591.92,0.93,,903.61,1.73,,560.4,1.08,,,292.47,0.7,,381.09,0.84,,330.42,0.67
,,,593.12,0.93,,905.42,1.73,,561.55,1.08,,,293.07,0.7,,381.87,0.84,,331.1,0.67
,,,594.31,0.93,,907.23,1.73,,562.7,1.08,,,293.68,0.7,,382.64,0.84,,331.78,0.67
,,,595.5,0.93,,909.04,1.73,,563.85,1.08,,,294.28,0.7,,383.42,0.84,,332.46,0.67
,,,596.7,0.93,,910.85,1.74,,565,1.08,,,294.88,0.7,,384.2,0.84,,333.14,0.67
,,,597.89,0.93,,912.66,1.74,,566.15,1.08,,,295.49,0.7,,384.98,0.84,,333.81,0.67
,,,599.09,0.93,,914.46,1.74,,567.3,1.08,,,296.09,0.7,,385.76,0.84,,334.49,0.67
,,,600.28,0.94,,916.27,1.74,,568.45,1.08,,,296.69,0.7,,386.54,0.84,,335.17,0.67
,,,601.48,0.94,,918.08,1.74,,569.6,1.08,,,297.3,0.7,,387.32,0.84,,335.85,0.67
,,,602.67,0.94,,919.89,1.74,,570.75,1.08,,,297.9,0.7,,388.1,0.84,,336.53,0.67
,,,603.87,0.94,,921.7,1.75,,571.9,1.08,,,298.5,0.7,,388.88,0.85,,337.2,0.67
,,,605.06,0.94,,923.51,1.75,,573.05,1.09,,,299.11,0.7,,389.65,0.85,,337.88,0.67
,,,606.25,0.94,,925.32,1.75,,574.2,1.09,,,299.71,0.71,,390.43,0.85,,338.56,0.67
,,,607.45,0.94,,927.13,1.75,,575.35,1.09,,,300.31,0.71,,391.21,0.85,,339.24,0.68
,,,608.64,0.94,,928.93,1.75,,576.5,1.09,,,300.92,0.71,,391.99,0.85,,339.92,0.68
,,,609.83,0.95,,930.74,1.75,,577.65,1.09,,,301.52,0.71,,392.77,0.85,,340.6,0.68
,,,611.02,0.95,,932.55,1.76,,578.8,1.09,,,302.12,0.71,,393.55,0.85,,341.27,0.68
,,,612.22,0.95,,934.36,1.76,,579.95,1.09,,,302.73,0.71,,394.33,0.85,,341.95,0.68
,,,613.41,0.95,,936.17,1.76,,581.1,1.09,,,303.33,0.71,,395.11,0.85,,342.63,0.68
,,,614.6,0.95,,937.98,1.76,,582.25,1.09,,,303.94,0.71,,395.88,0.85,,343.31,0.68
,,,615.8,0.95,,939.79,1.76,,583.4,1.09,,,304.54,0.71,,396.66,0.85,,343.99,0.68
,,,616.99,0.95,,941.59,1.76,,584.55,1.09,,,305.14,0.71,,397.44,0.85,,344.66,0.68
,,,618.18,0.95,,943.4,1.77,,585.7,1.1,,,305.75,0.71,,398.22,0.85,,345.34,0.68
,,,619.38,0.96,,945.21,1.77,,586.85,1.1,,,306.35,0.71,,399,0.86,,346.02,0.68
,,,620.57,0.96,,947.02,1.77,,588,1.1,,,306.95,0.71,,399.78,0.86,,346.7,0.68
,,,621.76,0.96,,948.83,1.77,,589.15,1.1,,,307.56,0.71,,400.56,0.86,,347.38,0.68
,,,622.95,0.96,,950.64,1.77,,590.3,1.1,,,308.16,0.71,,401.34,0.86,,348.05,0.68
,,,624.15,0.96,,952.45,1.77,,591.45,1.1,,,308.76,0.71,,402.12,0.86,,348.73,0.68
,,,625.34,0.96,,954.25,1.78,,592.6,1.1,,,309.37,0.71,,402.89,0.86,,349.41,0.68
,,,626.53,0.96,,956.06,1.78,,593.75,1.1,,,309.97,0.71,,403.67,0.86,,350.09,0.68
,,,627.73,0.96,,957.87,1.78,,594.9,1.1,,,310.57,0.71,,404.45,0.86,,350.77,0.68
,,,628.92,0.97,,959.68,1.78,,596.05,1.1,,,311.18,0.71,,405.23,0.86,,351.45,0.69
,,,630.11,0.97,,961.49,1.78,,597.2,1.1,,,311.78,0.72,,406.01,0.86,,352.12,0.69
,,,631.3,0.97,,963.3,1.78,,598.35,1.1,,,312.38,0.72,,406.79,0.86,,352.8,0.69
,,,632.5,0.97,,965.1,1.79,,599.5,1.11,,,312.99,0.72,,407.57,0.86,,353.48,0.69
,,,633.69,0.97,,966.91,1.79,,600.65,1.11,,,313.59,0.72,,408.35,0.86,,354.16,0.69
,,,634.88,0.97,,968.72,1.79,,601.8,1.11,,,314.19,0.72,,409.12,0.87,,354.84,0.69
,,,636.08,0.97,,970.53,1.79,,602.95,1.11,,,314.8,0.72,,409.9,0.87,,355.51,0.69
,,,637.27,0.98,,972.34,1.79,,604.1,1.11,,,315.4,0.72,,410.68,0.87,,356.19,0.69
,,,638.46,0.98,,974.15,1.79,,605.25,1.11,,,316,0.72,,411.46,0.87,,356.87,0.69
,,,639.66,0.98,,975.96,1.8,,606.4,1.11,,,316.61,0.72,,412.24,0.87,,357.55,0.69
,,,640.85,0.98,,977.76,1.8,,607.55,1.11,,,317.21,0.72,,413.02,0.87,,358.23,0.69
,,,642.04,0.98,,979.57,1.8,,608.7,1.11,,,317.82,0.72,,413.8,0.87,,358.9,0.69
,,,643.23,0.98,,981.38,1.8,,609.85,1.11,,,318.42,0.72,,414.58,0.87,,359.58,0.69
,,,644.43,0.98,,983.19,1.8,,611,1.11,,,319.02,0.72,,415.35,0.87,,360.26,0.69
,,,645.62,0.98,,985,1.8,,612.15,1.12,,,319.63,0.72,,416.13,0.87,,360.94,0.69
,,,646.81,0.99,,986.81,1.81,,613.3,1.12,,,320.23,0.72,,416.91,0.87,,361.62,0.69
,,,648.01,0.99,,988.61,1.81,,614.45,1.12,,,320.83,0.72,,417.69,0.87,,362.29,0.69
,,,649.2,0.99,,990.42,1.81,,615.6,1.12,,,321.44,0.72,,418.47,0.87,,362.97,0.69
,,,650.39,0.99,,992.23,1.81,,616.75,1.12,,,322.04,0.72,,419.25,0.87,,363.65,0.69
,,,651.59,0.99,,994.04,1.81,,617.9,1.12,,,322.64,0.72,,420.03,0.88,,364.33,0.7
,,,652.78,0.99,,995.85,1.81,,619.05,1.12,,,323.25,0.72,,420.81,0.88,,365.01,0.7
,,,653.98,0.99,,997.66,1.81,,620.2,1.12,,,323.85,0.72,,421.59,0.88,,365.69,0.7
,,,655.18,0.99,,999.47,1.81,,621.35,1.12,,,324.45,0.73,,422.36,0.88,,366.36,0.7
,,,656.37,1,,1001.27,1.81,,622.5,1.12,,,325.06,0.73,,423.14,0.88,,367.04,0.7
,,,657.57,1,,1003.08,1.81,,623.65,1.12,,,325.66,0.73,,423.92,0.88,,367.72,0.7
,,,658.77,1,,1004.89,1.82,,624.8,1.12,,,326.26,0.73,,424.7,0.88,,368.4,0.7
,,,659.97,1,,1006.7,1.82,,625.95,1.13,,,326.87,0.73,,425.48,0.88,,369.08,0.7
,,,661.17,1,,1008.51,1.82,,627.1,1.13,,,327.47,0.73,,426.26,0.88,,369.75,0.7
,,,662.37,1,,1010.32,1.82,,628.25,1.13,,,328.07,0.73,,427.04,0.88,,370.43,0.7
,,,663.57,1,,1012.12,1.82,,629.4,1.13,,,328.68,0.73,,427.82,0.88,,371.11,0.7
,,,664.77,1,,1013.93,1.82,,630.55,1.13,,,329.28,0.73,,428.59,0.88,,371.79,0.7
,,,665.97,1.01,,1015.74,1.82,,631.7,1.13,,,329.89,0.73,,429.37,0.88,,372.47,0.7
,,,667.17,1.01,,1017.55,1.83,,632.85,1.13,,,330.49,0.73,,430.15,0.89,,373.14,0.7
,,,668.36,1.01,,1019.36,1.83,,634,1.13,,,331.09,0.73,,430.93,0.89,,373.82,0.7
,,,669.56,1.01,,1021.17,1.83,,635.15,1.13,,,331.7,0.73,,431.71,0.89,,374.5,0.7
,,,670.75,1.01,,1022.98,1.83,,636.3,1.14,,,332.3,0.73,,432.49,0.89,,375.18,0.71
,,,671.95,1.01,,1024.78,1.83,,637.45,1.14,,,332.9,0.73,,433.27,0.89,,375.86,0.71
,,,673.14,1.01,,1026.59,1.83,,638.6,1.14,,,333.51,0.73,,434.05,0.89,,376.54,0.71
,,,674.33,1.02,,1028.4,1.83,,639.75,1.14,,,334.11,0.73,,434.83,0.89,,377.21,0.71
,,,675.53,1.02,,1030.21,1.84,,640.9,1.14,,,334.71,0.73,,435.6,0.89,,377.89,0.71
,,,676.72,1.02,,1032.02,1.84,,642.05,1.14,,,335.32,0.73,,436.38,0.89,,378.57,0.71
,,,677.92,1.02,,1033.83,1.84,,643.2,1.14,,,335.92,0.73,,437.16,0.9,,379.25,0.71
,,,679.11,1.02,,1035.64,1.84,,644.35,1.14,,,336.52,0.73,,437.94,0.9,,379.93,0.71
,,,680.31,1.02,,1037.44,1.84,,645.5,1.14,,,337.13,0.73,,438.72,0.9,,380.6,0.71
,,,681.5,1.02,,1039.25,1.84,,646.65,1.14,,,337.73,0.74,,439.5,0.9,,381.28,0.71
,,,682.7,1.02,,1041.06,1.84,,647.8,1.14,,,338.33,0.74,,440.28,0.9,,381.96,0.71
,,,683.89,1.03,,1042.87,1.84,,648.95,1.15,,,338.94,0.74,,441.06,0.9,,382.64,0.71
,,,685.09,1.03,,1044.68,1.84,,650.1,1.15,,,339.54,0.74,,441.83,0.9,,383.32,0.71
,,,686.28,1.03,,1046.49,1.84,,651.25,1.15,,,340.14,0.74,,442.61,0.9,,383.99,0.71
,,,687.48,1.03,,1048.3,1.85,,652.4,1.15,,,340.75,0.74,,443.39,0.9,,384.67,0.71
,,,688.67,1.03,,1050.1,1.85,,653.55,1.15,,,341.35,0.74,,444.17,0.9,,385.35,0.71
,,,689.87,1.03,,1051.91,1.85,,654.7,1.15,,,341.95,0.74,,444.95,0.9,,386.03,0.71
,,,691.06,1.03,,1053.72,1.85,,655.85,1.15,,,342.56,0.74,,445.73,0.91,,386.71,0.71
,,,692.25,1.03,,1055.53,1.85,,657,1.15,,,343.16,0.74,,446.51,0.91,,387.38,0.72
,,,693.45,1.04,,1057.34,1.85,,658.15,1.15,,,343.77,0.74,,447.29,0.91,,388.06,0.72
,,,694.64,1.04,,1059.15,1.85,,659.3,1.15,,,344.37,0.74,,448.07,0.91,,388.74,0.72
,,,695.84,1.04,,1060.96,1.85,,660.46,1.15,,,344.97,0.74,,448.84,0.91,,389.42,0.72
,,,697.03,1.04,,1062.76,1.85,,661.61,1.16,,,345.58,0.74,,449.62,0.91,,390.1,0.72
,,,698.23,1.04,,1064.57,1.85,,662.76,1.16,,,346.18,0.74,,450.4,0.91,,390.78,0.72
,,,699.42,1.04,,1066.38,1.85,,663.91,1.16,,,346.78,0.74,,451.18,0.91,,391.45,0.72
,,,700.62,1.04,,1068.19,1.85,,665.06,1.16,,,347.39,0.74,,451.96,0.91,,392.13,0.72
,,,701.81,1.04,,1070,1.85,,666.21,1.16,,,347.99,0.74,,452.74,0.91,,392.81,0.72
,,,703.01,1.05,,1071.81,1.86,,667.36,1.16,,,348.59,0.74,,453.52,0.91,,393.49,0.72
,,,704.2,1.05,,1073.62,1.86,,668.51,1.16,,,349.2,0.74,,454.3,0.91,,394.17,0.72
,,,705.4,1.05,,1075.42,1.86,,669.66,1.16,,,349.8,0.74,,455.07,0.92,,394.84,0.72
,,,706.59,1.05,,1077.23,1.86,,670.81,1.16,,,350.4,0.75,,455.85,0.92,,395.52,0.72
,,,707.78,1.05,,1079.04,1.85,,671.96,1.16,,,351.01,0.75,,456.63,0.92,,396.2,0.72
,,,708.98,1.05,,1080.85,1.85,,673.11,1.17,,,351.61,0.75,,457.41,0.92,,396.88,0.72
,,,710.17,1.05,,1082.66,1.85,,674.26,1.17,,,352.21,0.75,,458.19,0.92,,397.56,0.72
,,,711.37,1.05,,1084.47,1.85,,675.41,1.17,,,352.82,0.75,,458.97,0.92,,398.24,0.72
,,,712.56,1.06,,1086.28,1.85,,676.56,1.17,,,353.42,0.75,,459.75,0.92,,398.91,0.73
,,,713.76,1.06,,1088.09,1.85,,677.71,1.17,,,354.03,0.75,,460.53,0.92,,399.59,0.73
,,,714.95,1.06,,1089.89,1.85,,678.86,1.17,,,354.63,0.75,,461.3,0.92,,400.27,0.73
,,,716.15,1.06,,1091.7,1.85,,680.01,1.17,,,355.23,0.75,,462.08,0.92,,400.95,0.73
,,,717.34,1.06,,1093.51,1.85,,681.16,1.17,,,355.84,0.75,,462.86,0.92,,401.63,0.73
,,,718.54,1.06,,1095.32,1.85,,682.31,1.17,,,356.44,0.75,,463.64,0.93,,402.31,0.73
,,,719.73,1.06,,1097.13,1.85,,683.46,1.17,,,357.05,0.75,,464.42,0.93,,402.98,0.73
,,,720.93,1.07,,1098.94,1.85,,684.61,1.17,,,357.65,0.75,,465.2,0.93,,403.66,0.73
,,,722.12,1.07,,1100.75,1.85,,685.76,1.18,,,358.25,0.75,,465.98,0.93,,404.34,0.73
,,,723.32,1.07,,1102.55,1.85,,686.91,1.18,,,358.86,0.75,,466.76,0.93,,405.02,0.73
,,,724.51,1.07,,1104.36,1.85,,688.06,1.18,,,359.46,0.75,,467.54,0.93,,405.7,0.73
,,,725.7,1.07,,1106.17,1.86,,689.21,1.18,,,360.07,0.75,,468.31,0.93,,406.38,0.73
,,,726.9,1.07,,1107.98,1.86,,690.36,1.18,,,360.67,0.75,,469.09,0.93,,407.05,0.73
,,,728.09,1.07,,1109.79,1.86,,691.51,1.18,,,361.27,0.75,,469.87,0.93,,407.73,0.73
,,,729.29,1.07,,1111.6,1.86,,692.66,1.18,,,361.88,0.75,,470.65,0.93,,408.41,0.73
,,,730.48,1.08,,1113.41,1.86,,693.81,1.18,,,362.48,0.75,,471.43,0.93,,409.09,0.73
,,,731.68,1.08,,1115.21,1.86,,694.97,1.18,,,363.09,0.76,,472.21,0.93,,409.77,0.73
,,,732.87,1.08,,1117.02,1.86,,696.12,1.18,,,363.69,0.76,,472.99,0.94,,410.45,0.74
,,,734.07,1.08,,1118.83,1.86,,697.27,1.18,,,364.29,0.76,,473.77,0.94,,411.12,0.74
,,,735.26,1.08,,1120.64,1.86,,698.42,1.19,,,364.9,0.76,,474.54,0.94,,411.8,0.74
,,,736.46,1.08,,1122.45,1.86,,699.57,1.19,,,365.5,0.76,,475.32,0.94,,412.48,0.74
,,,737.65,1.08,,1124.26,1.86,,700.72,1.19,,,366.11,0.76,,476.1,0.94,,413.16,0.74
,,,738.85,1.08,,1126.07,1.86,,701.87,1.19,,,366.71,0.76,,476.88,0.94,,413.84,0.74
,,,740.04,1.09,,1127.87,1.86,,703.02,1.19,,,367.31,0.76,,477.66,0.94,,414.52,0.74
,,,741.24,1.09,,1129.68,1.86,,704.17,1.19,,,367.92,0.76,,478.44,0.94,,415.19,0.74
,,,742.43,1.09,,1131.49,1.86,,705.32,1.19,,,368.52,0.76,,479.22,0.94,,415.87,0.74
,,,743.62,1.09,,1133.3,1.86,,706.47,1.19,,,369.13,0.76,,480,0.94,,416.55,0.74
,,,744.82,1.09,,1135.11,1.86,,707.62,1.19,,,369.73,0.76,,480.78,0.94,,417.23,0.74
,,,746.01,1.09,,1136.92,1.86,,708.77,1.19,,,370.33,0.76,,481.55,0.95,,417.91,0.74
,,,747.21,1.09,,1138.73,1.86,,709.92,1.19,,,370.94,0.76,,482.33,0.95,,418.59,0.74
,,,748.4,1.1,,1140.53,1.86,,711.07,1.2,,,371.54,0.76,,483.11,0.95,,419.26,0.74
,,,749.6,1.1,,1142.34,1.86,,712.22,1.2,,,372.15,0.76,,483.89,0.95,,419.94,0.74
,,,750.79,1.1,,1144.15,1.86,,713.37,1.2,,,372.75,0.76,,484.67,0.95,,420.62,0.74
,,,751.99,1.1,,1145.96,1.86,,714.52,1.2,,,373.35,0.76,,485.45,0.95,,421.3,0.74
,,,753.18,1.1,,1147.77,1.86,,715.67,1.2,,,373.96,0.76,,486.23,0.95,,421.98,0.74
,,,754.38,1.1,,1149.58,1.86,,716.82,1.2,,,374.56,0.76,,487.01,0.95,,422.66,0.75
,,,755.57,1.1,,1151.39,1.86,,717.98,1.2,,,375.17,0.76,,487.78,0.95,,423.33,0.75
,,,756.77,1.1,,1153.19,1.86,,719.13,1.2,,,375.77,0.76,,488.56,0.95,,424.01,0.75
,,,757.96,1.11,,1155,1.86,,720.28,1.2,,,376.37,0.76,,489.34,0.95,,424.69,0.75
,,,759.16,1.11,,1156.81,1.86,,721.43,1.2,,,376.98,0.76,,490.12,0.95,,425.37,0.75
,,,760.35,1.11,,1158.62,1.86,,722.58,1.2,,,377.58,0.77,,490.9,0.96,,426.05,0.75
,,,761.54,1.11,,1160.43,1.87,,723.73,1.21,,,378.19,0.77,,491.68,0.96,,426.73,0.75
,,,762.74,1.11,,1162.24,1.87,,724.88,1.21,,,378.79,0.77,,492.46,0.96,,427.4,0.75
,,,763.93,1.11,,1164.05,1.87,,726.03,1.21,,,379.39,0.77,,493.24,0.96,,428.08,0.75
,,,765.13,1.11,,1165.86,1.87,,727.18,1.21,,,380,0.77,,494.02,0.96,,428.76,0.75
,,,766.32,1.12,,1167.66,1.87,,728.33,1.21,,,380.6,0.77,,494.79,0.96,,429.44,0.75
,,,767.52,1.12,,1169.47,1.87,,729.48,1.21,,,381.21,0.77,,495.57,0.96,,430.12,0.75
,,,768.71,1.12,,1171.28,1.87,,730.63,1.21,,,381.81,0.77,,496.35,0.96,,430.8,0.75
,,,769.91,1.12,,1173.09,1.87,,731.78,1.21,,,382.41,0.77,,497.13,0.96,,431.47,0.75
,,,771.1,1.12,,,,,732.93,1.21,,,383.02,0.77,,497.91,0.96,,432.15,0.75
,,,772.3,1.12,,,,,734.08,1.21,,,383.62,0.77,,498.69,0.96,,432.83,0.75
,,,773.49,1.13,,,,,735.23,1.21,,,384.23,0.77,,499.47,0.97,,433.51,0.75
,,,774.69,1.13,,,,,736.39,1.22,,,384.83,0.77,,500.25,0.97,,434.19,0.75
,,,775.88,1.13,,,,,737.54,1.22,,,385.43,0.77,,501.03,0.97,,434.87,0.76
,,,777.08,1.13,,,,,738.69,1.22,,,386.04,0.77,,501.81,0.97,,435.55,0.76
,,,778.27,1.13,,,,,739.84,1.22,,,386.64,0.77,,502.59,0.97,,436.23,0.76
,,,779.47,1.13,,,,,741,1.22,,,387.25,0.77,,503.37,0.97,,436.91,0.76
,,,780.66,1.13,,,,,742.15,1.22,,,387.85,0.77,,504.15,0.97,,437.59,0.76
,,,781.86,1.14,,,,,743.3,1.22,,,388.45,0.77,,504.94,0.97,,438.27,0.76
,,,783.05,1.14,,,,,744.45,1.22,,,389.06,0.77,,505.72,0.97,,438.95,0.76
,,,784.25,1.14,,,,,745.6,1.22,,,389.66,0.77,,506.5,0.97,,439.63,0.76
,,,785.44,1.14,,,,,746.76,1.22,,,390.27,0.77,,507.28,0.97,,440.3,0.76
,,,786.64,1.14,,,,,747.91,1.22,,,390.87,0.77,,508.06,0.97,,440.98,0.76
,,,787.83,1.14,,,,,749.06,1.23,,,391.47,0.78,,508.84,0.98,,441.66,0.76
,,,789.03,1.14,,,,,750.21,1.23,,,392.08,0.78,,509.62,0.98,,442.34,0.76
,,,790.22,1.14,,,,,751.36,1.23,,,392.68,0.78,,510.4,0.98,,443.02,0.76
,,,791.42,1.15,,,,,752.51,1.23,,,393.29,0.78,,511.18,0.98,,443.7,0.76
,,,792.61,1.15,,,,,753.66,1.23,,,393.89,0.78,,511.96,0.98,,444.38,0.76
,,,793.81,1.15,,,,,754.82,1.23,,,394.49,0.78,,512.74,0.98,,445.06,0.76
,,,795,1.15,,,,,755.97,1.23,,,395.1,0.78,,513.51,0.98,,445.73,0.76
,,,796.19,1.15,,,,,757.11,1.23,,,395.69,0.78,,514.29,0.98,,446.41,0.77
,,,797.39,1.15,,,,,758.25,1.23,,,396.29,0.78,,515.07,0.98,,447.08,0.77
,,,798.58,1.15,,,,,759.39,1.23,,,396.88,0.78,,515.85,0.98,,447.76,0.77
,,,799.78,1.16,,,,,760.54,1.23,,,397.47,0.78,,516.63,0.98,,448.43,0.77
,,,800.97,1.16,,,,,761.68,1.24,,,398.07,0.78,,517.41,0.99,,449.1,0.77
,,,802.17,1.16,,,,,762.82,1.24,,,398.66,0.78,,518.19,0.99,,449.78,0.77
,,,803.36,1.16,,,,,763.96,1.24,,,399.26,0.78,,518.97,0.99,,450.45,0.77
,,,804.56,1.16,,,,,765.12,1.24,,,399.86,0.78,,519.75,0.99,,451.13,0.77
,,,805.75,1.16,,,,,766.27,1.24,,,400.47,0.78,,520.53,0.99,,451.81,0.77
,,,806.95,1.16,,,,,767.42,1.24,,,401.07,0.78,,521.31,0.99,,452.49,0.77
,,,808.14,1.17,,,,,768.57,1.24,,,401.67,0.78,,522.08,0.99,,453.16,0.77
,,,809.34,1.17,,,,,769.72,1.24,,,402.28,0.78,,522.86,0.99,,453.84,0.77
,,,810.53,1.17,,,,,770.87,1.24,,,402.88,0.78,,523.64,0.99,,454.52,0.77
,,,811.73,1.17,,,,,772.02,1.24,,,403.48,0.78,,524.42,0.99,,455.2,0.77
,,,812.92,1.17,,,,,773.17,1.24,,,404.09,0.78,,525.2,0.99,,455.88,0.77
,,,814.12,1.17,,,,,774.32,1.25,,,404.69,0.78,,525.98,1,,456.56,0.77
,,,815.31,1.17,,,,,775.47,1.25,,,405.29,0.78,,526.76,1,,457.23,0.77
,,,816.51,1.17,,,,,776.62,1.25,,,405.9,0.79,,527.54,1,,457.91,0.77
,,,817.7,1.18,,,,,777.77,1.25,,,406.5,0.79,,528.32,1,,458.59,0.78
,,,818.9,1.18,,,,,778.92,1.25,,,407.11,0.79,,529.1,1,,459.27,0.78
,,,820.09,1.18,,,,,780.07,1.25,,,407.71,0.79,,529.88,1,,459.95,0.78
,,,821.29,1.18,,,,,781.22,1.25,,,408.31,0.79,,530.65,1,,460.63,0.78
,,,822.48,1.18,,,,,782.37,1.25,,,408.92,0.79,,531.43,1,,461.3,0.78
,,,823.68,1.18,,,,,783.52,1.25,,,409.52,0.79,,532.21,1,,461.98,0.78
