Machine Name,Lloyd LRX ,P35 Undamaged,1,,,2,,,3,,,4,,,P35 1 hr healing,1,,,2,,,3,,,P35 3 hr healing,1,,,2,,,3,
,50 N load cell at RT with a crosshead speed of 100 mm min−1 according to ISO-37,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa
,,,-0.9,0,,-7.1,-0.01,,-3.42,0,,-2.53,0,,,-2.38,0,,-2.6,-0.01,,-0.93,0,,,-1.57,0,,-1.91,0,,-8.51,0
,,,884.48,0.22,,633.55,0.14,,738.55,0.21,,755.42,0.34,,,274.74,0.22,,239.59,0.19,,240.74,0.26,,,303.91,0.22,,366.75,0.15,,371.83,0.13
,,,887.82,0.22,,635.98,0.14,,741.35,0.21,,758.29,0.34,,,275.82,0.22,,240.54,0.19,,241.67,0.26,,,305.1,0.22,,368.15,0.15,,373.29,0.13
,,,891.16,0.22,,638.41,0.14,,744.16,0.21,,761.16,0.34,,,276.9,0.22,,241.48,0.19,,242.6,0.26,,,306.28,0.22,,369.55,0.15,,374.76,0.13
,,,894.5,0.22,,640.84,0.14,,746.96,0.21,,764.06,0.34,,,277.98,0.22,,242.43,0.19,,243.53,0.26,,,307.47,0.22,,370.95,0.15,,376.22,0.13
,,,897.84,0.22,,643.27,0.14,,749.77,0.21,,766.95,0.34,,,279.06,0.22,,243.38,0.19,,244.46,0.26,,,308.65,0.22,,372.35,0.15,,377.68,0.13
,,,901.18,0.22,,645.69,0.14,,752.57,0.21,,769.83,0.34,,,280.14,0.22,,244.33,0.19,,245.39,0.26,,,309.83,0.22,,373.74,0.15,,379.14,0.13
,,,904.52,0.22,,648.12,0.14,,755.38,0.21,,772.7,0.34,,,281.22,0.22,,245.28,0.19,,246.32,0.26,,,311.02,0.22,,375.14,0.15,,380.6,0.13
,,,907.86,0.22,,650.55,0.14,,758.18,0.21,,775.57,0.34,,,282.3,0.22,,246.22,0.19,,247.25,0.26,,,312.2,0.22,,376.54,0.15,,382.07,0.13
,,,911.2,0.22,,652.98,0.14,,760.99,0.21,,778.44,0.34,,,283.38,0.22,,247.17,0.19,,248.18,0.26,,,313.39,0.22,,377.94,0.15,,383.53,0.13
,,,914.55,0.22,,655.4,0.14,,763.79,0.21,,781.31,0.34,,,284.46,0.22,,248.12,0.19,,249.11,0.26,,,314.57,0.22,,379.34,0.15,,384.99,0.13
,,,917.88,0.22,,657.75,0.14,,766.6,0.21,,784.18,0.34,,,285.54,0.22,,249.07,0.19,,250.04,0.26,,,315.76,0.22,,380.74,0.15,,386.45,0.13
,,,921.18,0.23,,660.16,0.14,,769.4,0.21,,787.05,0.34,,,286.62,0.22,,250.02,0.19,,250.97,0.26,,,316.94,0.22,,382.14,0.15,,387.91,0.13
,,,924.51,0.23,,662.59,0.14,,772.21,0.21,,789.92,0.34,,,287.69,0.22,,250.96,0.19,,251.9,0.26,,,318.13,0.22,,383.54,0.15,,389.38,0.13
,,,927.85,0.23,,665.02,0.14,,775.01,0.21,,792.79,0.34,,,288.77,0.22,,251.91,0.19,,252.83,0.26,,,319.31,0.22,,384.93,0.15,,390.84,0.13
,,,931.18,0.23,,667.45,0.14,,777.82,0.21,,795.66,0.34,,,289.85,0.22,,252.86,0.19,,253.76,0.26,,,320.49,0.22,,386.33,0.15,,392.3,0.13
,,,934.52,0.23,,669.87,0.14,,780.63,0.21,,798.52,0.34,,,290.93,0.22,,253.81,0.19,,254.69,0.26,,,321.68,0.22,,387.73,0.15,,393.76,0.13
,,,937.85,0.23,,672.3,0.14,,783.44,0.21,,801.39,0.34,,,292.01,0.22,,254.75,0.19,,255.62,0.26,,,322.86,0.22,,389.13,0.15,,395.23,0.13
,,,941.19,0.23,,674.73,0.14,,786.25,0.21,,804.26,0.34,,,293.09,0.22,,255.7,0.19,,256.55,0.26,,,324.05,0.22,,390.53,0.15,,396.69,0.13
,,,944.52,0.23,,677.16,0.14,,789.06,0.21,,807.13,0.35,,,294.17,0.22,,256.65,0.19,,257.48,0.26,,,325.23,0.22,,391.93,0.15,,398.15,0.13
,,,947.86,0.23,,679.58,0.14,,791.87,0.21,,810,0.35,,,295.25,0.22,,257.6,0.19,,258.41,0.26,,,326.42,0.22,,393.33,0.15,,399.61,0.13
,,,951.2,0.23,,682.01,0.14,,794.68,0.21,,812.87,0.35,,,296.33,0.22,,258.55,0.19,,259.34,0.26,,,327.6,0.22,,394.73,0.15,,401.07,0.13
,,,954.54,0.23,,684.44,0.14,,797.5,0.21,,815.74,0.35,,,297.41,0.22,,259.49,0.19,,260.27,0.26,,,328.78,0.22,,396.12,0.15,,402.54,0.13
,,,957.88,0.23,,686.87,0.14,,800.31,0.21,,818.61,0.35,,,298.49,0.22,,260.44,0.19,,261.2,0.26,,,329.97,0.22,,397.52,0.15,,404,0.13
,,,961.22,0.23,,689.3,0.14,,803.12,0.21,,821.48,0.35,,,299.57,0.22,,261.39,0.19,,262.13,0.26,,,331.15,0.22,,398.92,0.15,,405.46,0.13
,,,964.56,0.23,,691.72,0.14,,805.93,0.21,,824.35,0.35,,,300.65,0.22,,262.34,0.19,,263.06,0.26,,,332.34,0.22,,400.32,0.15,,406.92,0.13
,,,967.9,0.23,,694.15,0.14,,808.74,0.21,,827.21,0.35,,,301.73,0.22,,263.28,0.19,,263.99,0.26,,,333.52,0.22,,401.72,0.15,,408.38,0.13
,,,971.24,0.23,,696.58,0.14,,811.55,0.21,,830.08,0.35,,,302.81,0.22,,264.23,0.19,,264.92,0.26,,,334.71,0.22,,403.12,0.15,,409.85,0.13
,,,974.58,0.23,,699.01,0.14,,814.36,0.21,,832.95,0.35,,,303.89,0.22,,265.18,0.19,,265.85,0.26,,,335.89,0.22,,404.52,0.15,,411.31,0.13
,,,977.92,0.23,,701.44,0.14,,817.17,0.21,,835.82,0.35,,,304.97,0.22,,266.13,0.19,,266.78,0.26,,,337.07,0.22,,405.92,0.15,,412.77,0.13
,,,981.26,0.23,,703.86,0.14,,819.98,0.21,,838.68,0.35,,,306.05,0.22,,267.08,0.19,,267.71,0.26,,,338.26,0.22,,407.31,0.15,,414.23,0.13
,,,984.6,0.23,,706.29,0.14,,822.79,0.21,,841.55,0.35,,,307.13,0.22,,268.02,0.19,,268.64,0.26,,,339.44,0.22,,408.71,0.15,,415.69,0.13
,,,987.94,0.23,,708.72,0.14,,825.6,0.21,,844.42,0.35,,,308.21,0.22,,268.97,0.19,,269.57,0.26,,,340.63,0.22,,410.11,0.15,,417.16,0.13
,,,991.28,0.23,,711.15,0.14,,828.41,0.21,,847.29,0.35,,,309.29,0.22,,269.92,0.19,,270.51,0.26,,,341.81,0.22,,411.51,0.15,,418.62,0.13
,,,994.62,0.23,,713.57,0.14,,831.22,0.21,,850.15,0.35,,,310.37,0.22,,270.87,0.19,,271.44,0.26,,,343,0.22,,412.91,0.15,,420.08,0.13
,,,997.96,0.23,,716,0.14,,834.03,0.21,,853.02,0.35,,,311.45,0.22,,271.82,0.19,,272.37,0.26,,,344.18,0.22,,414.31,0.15,,421.54,0.13
,,,1001.3,0.23,,718.43,0.14,,836.84,0.21,,855.89,0.35,,,312.53,0.22,,272.76,0.19,,273.3,0.26,,,345.37,0.22,,415.71,0.15,,423,0.13
,,,1004.63,0.23,,720.86,0.14,,839.65,0.21,,858.75,0.35,,,313.61,0.22,,273.71,0.19,,274.23,0.26,,,346.55,0.22,,417.11,0.15,,424.47,0.13
,,,1007.97,0.23,,723.29,0.14,,842.46,0.21,,861.62,0.35,,,314.69,0.22,,274.66,0.19,,275.16,0.26,,,347.73,0.22,,418.5,0.15,,425.93,0.13
,,,1011.31,0.23,,725.71,0.14,,845.27,0.22,,864.49,0.35,,,315.77,0.22,,275.61,0.19,,276.09,0.26,,,348.92,0.22,,419.9,0.15,,427.39,0.13
,,,1014.65,0.23,,728.14,0.14,,848.08,0.22,,867.35,0.35,,,316.85,0.22,,276.55,0.19,,277.02,0.26,,,350.1,0.22,,421.3,0.15,,428.85,0.13
,,,1017.99,0.23,,730.57,0.14,,850.89,0.22,,870.22,0.35,,,317.93,0.22,,277.5,0.19,,277.95,0.26,,,351.29,0.22,,422.7,0.15,,430.31,0.13
,,,1021.33,0.23,,733,0.14,,853.7,0.22,,873.09,0.35,,,319.01,0.22,,278.45,0.19,,278.88,0.26,,,352.47,0.22,,424.1,0.15,,431.78,0.13
,,,1024.66,0.23,,735.42,0.14,,856.51,0.22,,875.96,0.36,,,320.09,0.22,,279.4,0.19,,279.81,0.26,,,353.66,0.22,,425.5,0.15,,433.24,0.13
,,,1028,0.23,,737.85,0.14,,859.32,0.22,,878.83,0.36,,,321.16,0.22,,280.35,0.19,,280.74,0.26,,,354.84,0.22,,426.9,0.15,,434.7,0.13
,,,1031.34,0.23,,740.28,0.14,,862.13,0.22,,881.69,0.36,,,322.24,0.22,,281.29,0.19,,281.67,0.26,,,356.02,0.22,,428.3,0.15,,436.16,0.13
,,,1034.68,0.23,,742.71,0.14,,864.94,0.22,,884.56,0.36,,,323.32,0.22,,282.24,0.19,,282.6,0.26,,,357.21,0.22,,429.7,0.15,,437.62,0.13
,,,1038.02,0.24,,745.14,0.14,,867.74,0.22,,887.43,0.36,,,324.4,0.22,,283.19,0.19,,283.53,0.26,,,358.39,0.22,,431.09,0.15,,439.09,0.13
,,,1041.36,0.24,,747.56,0.14,,870.55,0.22,,890.3,0.36,,,325.48,0.22,,284.14,0.19,,284.46,0.26,,,359.58,0.22,,432.49,0.15,,440.55,0.13
,,,1044.69,0.24,,749.99,0.14,,873.36,0.22,,893.17,0.36,,,326.56,0.22,,285.09,0.19,,285.39,0.26,,,360.76,0.22,,433.89,0.15,,442.01,0.13
,,,1048.03,0.24,,752.42,0.14,,876.17,0.22,,896.04,0.36,,,327.64,0.22,,286.03,0.19,,286.32,0.26,,,361.95,0.22,,435.29,0.15,,443.47,0.13
,,,1051.37,0.24,,754.85,0.14,,878.98,0.22,,898.91,0.36,,,328.72,0.22,,286.98,0.19,,287.25,0.26,,,363.13,0.22,,436.69,0.15,,444.93,0.13
,,,1054.71,0.24,,757.28,0.14,,881.79,0.22,,901.78,0.36,,,329.8,0.22,,287.93,0.19,,288.18,0.26,,,364.31,0.22,,438.11,0.15,,446.4,0.13
,,,1058.05,0.24,,759.7,0.14,,884.6,0.22,,904.64,0.36,,,330.88,0.22,,288.88,0.19,,289.11,0.26,,,365.5,0.22,,439.52,0.15,,447.86,0.13
,,,1061.39,0.24,,762.13,0.14,,887.41,0.22,,907.51,0.36,,,331.96,0.22,,289.83,0.19,,290.04,0.26,,,366.68,0.22,,440.92,0.15,,449.32,0.13
,,,1064.72,0.24,,764.56,0.14,,890.22,0.22,,910.38,0.36,,,333.04,0.22,,290.78,0.19,,290.97,0.26,,,367.87,0.22,,442.32,0.15,,450.79,0.13
,,,1068.06,0.24,,766.99,0.14,,893.03,0.22,,913.25,0.36,,,334.12,0.22,,291.72,0.19,,291.9,0.26,,,369.05,0.22,,443.72,0.15,,452.25,0.13
,,,1071.4,0.24,,769.41,0.14,,895.84,0.22,,916.12,0.36,,,335.2,0.22,,292.67,0.19,,292.83,0.26,,,370.24,0.22,,445.12,0.15,,453.71,0.13
,,,1074.74,0.24,,771.84,0.14,,898.65,0.22,,918.99,0.36,,,336.28,0.22,,293.62,0.19,,293.76,0.26,,,371.42,0.22,,446.52,0.15,,455.18,0.13
,,,1078.07,0.24,,774.27,0.14,,901.46,0.22,,921.86,0.36,,,337.36,0.22,,294.57,0.19,,294.69,0.26,,,372.61,0.22,,447.92,0.15,,456.64,0.13
,,,1081.41,0.24,,776.7,0.14,,904.27,0.22,,924.73,0.36,,,338.44,0.22,,295.52,0.19,,295.62,0.26,,,373.79,0.22,,449.32,0.15,,458.11,0.13
,,,1084.74,0.24,,779.13,0.14,,907.08,0.22,,927.6,0.36,,,339.52,0.22,,296.46,0.19,,296.55,0.26,,,374.97,0.22,,450.73,0.15,,459.57,0.13
,,,1088.07,0.24,,781.56,0.14,,909.89,0.22,,930.46,0.36,,,340.6,0.22,,297.41,0.19,,297.48,0.26,,,376.16,0.22,,452.13,0.15,,461.03,0.13
,,,1091.41,0.24,,783.99,0.14,,912.7,0.22,,933.33,0.37,,,341.68,0.22,,298.36,0.19,,298.41,0.26,,,377.34,0.22,,453.53,0.15,,462.5,0.13
,,,1094.74,0.24,,786.42,0.14,,915.51,0.22,,936.2,0.37,,,342.76,0.22,,299.31,0.19,,299.34,0.26,,,378.53,0.22,,454.93,0.15,,463.96,0.13
,,,1098.07,0.24,,788.85,0.14,,918.32,0.22,,939.07,0.37,,,343.84,0.22,,300.26,0.19,,300.27,0.26,,,379.71,0.22,,456.33,0.15,,465.43,0.13
,,,1101.41,0.24,,791.28,0.14,,921.13,0.22,,941.93,0.37,,,344.92,0.22,,301.2,0.19,,301.2,0.26,,,380.9,0.22,,457.72,0.15,,466.89,0.13
,,,1104.74,0.24,,793.71,0.14,,923.95,0.22,,944.8,0.37,,,346,0.22,,302.15,0.19,,302.13,0.26,,,382.08,0.22,,459.12,0.15,,468.35,0.13
,,,1108.07,0.24,,796.14,0.14,,926.76,0.22,,947.67,0.37,,,347.08,0.22,,303.1,0.19,,303.06,0.26,,,383.26,0.22,,460.52,0.15,,469.82,0.13
,,,1111.41,0.24,,798.57,0.14,,929.57,0.22,,950.54,0.37,,,348.16,0.22,,304.05,0.19,,303.99,0.26,,,384.45,0.22,,461.92,0.15,,471.28,0.13
,,,1114.76,0.24,,801,0.14,,932.38,0.22,,953.4,0.37,,,349.24,0.22,,305,0.19,,304.92,0.26,,,385.63,0.22,,463.32,0.15,,472.75,0.13
,,,1118.11,0.24,,803.43,0.15,,935.19,0.22,,956.27,0.37,,,350.32,0.22,,305.94,0.19,,305.85,0.26,,,386.82,0.22,,464.71,0.15,,474.21,0.13
,,,1121.45,0.24,,805.86,0.15,,938,0.22,,959.14,0.37,,,351.4,0.22,,306.89,0.19,,306.78,0.26,,,388,0.22,,466.11,0.15,,475.67,0.13
,,,1124.8,0.24,,808.29,0.15,,940.81,0.22,,962.01,0.37,,,352.48,0.22,,307.84,0.19,,307.71,0.26,,,389.19,0.22,,467.51,0.15,,477.14,0.13
,,,1128.15,0.24,,810.72,0.15,,943.62,0.23,,964.87,0.37,,,353.56,0.22,,308.79,0.19,,308.64,0.26,,,390.37,0.22,,468.91,0.15,,478.6,0.13
,,,1131.5,0.24,,813.14,0.15,,946.43,0.23,,967.74,0.37,,,354.63,0.22,,309.74,0.19,,309.56,0.26,,,391.56,0.22,,470.31,0.15,,480.06,0.13
,,,1134.84,0.24,,815.57,0.15,,949.25,0.23,,970.61,0.37,,,355.71,0.22,,310.68,0.19,,310.49,0.26,,,392.74,0.22,,471.7,0.15,,481.53,0.13
,,,1138.18,0.24,,818,0.15,,952.06,0.23,,973.48,0.37,,,356.79,0.22,,311.63,0.19,,311.42,0.26,,,393.92,0.22,,473.1,0.15,,482.99,0.13
,,,1141.52,0.24,,820.43,0.15,,954.87,0.23,,976.35,0.37,,,357.87,0.22,,312.58,0.19,,312.34,0.26,,,395.11,0.22,,474.5,0.15,,484.46,0.13
,,,1144.86,0.24,,822.86,0.15,,957.68,0.23,,979.21,0.37,,,358.95,0.22,,313.53,0.19,,313.27,0.26,,,396.29,0.22,,475.9,0.15,,485.92,0.13
,,,1148.2,0.24,,825.29,0.15,,960.49,0.23,,982.08,0.37,,,360.03,0.22,,314.48,0.19,,314.2,0.26,,,397.48,0.22,,477.3,0.15,,487.38,0.13
,,,1151.55,0.24,,827.72,0.15,,963.3,0.23,,984.95,0.37,,,361.11,0.22,,315.42,0.19,,315.13,0.26,,,398.66,0.22,,478.7,0.15,,488.85,0.13
,,,1154.89,0.24,,830.15,0.15,,966.11,0.23,,987.82,0.37,,,362.19,0.22,,316.37,0.19,,316.06,0.26,,,399.85,0.22,,480.1,0.15,,490.31,0.13
,,,1158.23,0.25,,832.57,0.15,,968.92,0.23,,990.68,0.38,,,363.27,0.22,,317.32,0.19,,316.98,0.26,,,401.03,0.22,,481.5,0.15,,491.77,0.13
,,,1161.57,0.25,,835,0.15,,971.73,0.23,,993.55,0.38,,,364.35,0.22,,318.27,0.19,,317.91,0.26,,,402.22,0.22,,482.9,0.15,,493.23,0.13
,,,1164.91,0.25,,837.42,0.15,,974.54,0.23,,996.42,0.38,,,365.43,0.22,,319.22,0.19,,318.84,0.26,,,403.4,0.22,,484.3,0.15,,494.7,0.13
,,,1168.25,0.25,,839.85,0.15,,977.35,0.23,,999.29,0.38,,,366.51,0.22,,320.16,0.19,,319.77,0.26,,,404.58,0.22,,485.69,0.15,,496.16,0.13
,,,1171.59,0.25,,842.27,0.15,,980.16,0.23,,1002.16,0.38,,,367.59,0.22,,321.11,0.19,,320.7,0.26,,,405.77,0.22,,487.09,0.15,,497.62,0.13
,,,1174.94,0.25,,844.7,0.15,,982.97,0.23,,1005.02,0.38,,,368.67,0.22,,322.06,0.19,,321.63,0.26,,,406.95,0.22,,488.49,0.15,,499.08,0.13
,,,1178.28,0.25,,847.13,0.15,,985.78,0.23,,1007.89,0.38,,,369.75,0.22,,323.01,0.19,,322.55,0.26,,,408.14,0.22,,489.89,0.15,,500.54,0.13
,,,1181.62,0.25,,849.55,0.15,,988.59,0.23,,1010.76,0.38,,,370.83,0.22,,323.96,0.19,,323.48,0.26,,,409.32,0.22,,491.29,0.15,,502,0.13
,,,1184.96,0.25,,851.98,0.15,,991.4,0.23,,1013.63,0.38,,,371.91,0.22,,324.9,0.19,,324.41,0.26,,,410.51,0.22,,492.69,0.15,,503.47,0.13
,,,1188.3,0.25,,854.41,0.15,,994.21,0.23,,1016.5,0.38,,,372.99,0.22,,325.85,0.19,,325.34,0.26,,,411.69,0.22,,494.09,0.15,,504.93,0.13
,,,1191.64,0.25,,856.83,0.15,,997.02,0.23,,1019.37,0.38,,,374.07,0.22,,326.8,0.19,,326.27,0.26,,,412.88,0.22,,495.49,0.15,,506.39,0.13
,,,1194.98,0.25,,859.26,0.15,,999.84,0.23,,1022.23,0.38,,,375.15,0.22,,327.75,0.19,,327.19,0.26,,,414.06,0.22,,496.89,0.15,,507.85,0.13
,,,1198.32,0.25,,861.69,0.15,,1002.65,0.23,,1025.1,0.38,,,376.23,0.22,,328.7,0.19,,328.12,0.26,,,415.24,0.22,,498.28,0.15,,509.31,0.13
,,,1201.66,0.25,,864.11,0.15,,1005.46,0.23,,1027.97,0.38,,,377.31,0.22,,329.64,0.19,,329.05,0.26,,,416.43,0.22,,499.68,0.15,,510.78,0.13
,,,1204.99,0.25,,866.54,0.15,,1008.27,0.23,,1030.84,0.38,,,378.39,0.22,,330.59,0.19,,329.98,0.26,,,417.61,0.22,,501.08,0.15,,512.24,0.13
,,,1208.33,0.25,,868.97,0.15,,1011.08,0.23,,1033.71,0.38,,,379.47,0.22,,331.54,0.19,,330.91,0.26,,,418.8,0.22,,502.48,0.15,,513.7,0.13
,,,1211.67,0.25,,871.4,0.15,,1013.89,0.23,,1036.58,0.38,,,380.55,0.22,,332.49,0.19,,331.84,0.26,,,419.98,0.22,,503.88,0.15,,515.16,0.13
,,,1215.01,0.25,,873.82,0.15,,1016.7,0.23,,1039.45,0.38,,,381.63,0.22,,333.44,0.19,,332.76,0.26,,,421.17,0.22,,505.28,0.15,,516.62,0.13
,,,1218.35,0.25,,876.25,0.15,,1019.51,0.23,,1042.31,0.38,,,382.71,0.22,,334.38,0.19,,333.69,0.26,,,422.35,0.22,,506.68,0.15,,518.09,0.13
,,,1221.69,0.25,,878.68,0.15,,1022.32,0.23,,1045.18,0.38,,,383.79,0.22,,335.33,0.19,,334.62,0.26,,,423.54,0.22,,508.08,0.15,,519.55,0.13
,,,1225.03,0.25,,881.1,0.15,,1025.13,0.23,,1048.05,0.38,,,384.87,0.22,,336.28,0.19,,335.55,0.26,,,424.72,0.22,,509.48,0.15,,521.01,0.13
,,,1228.37,0.25,,883.53,0.15,,1027.94,0.23,,1050.92,0.38,,,385.94,0.22,,337.23,0.19,,336.48,0.26,,,425.91,0.22,,510.88,0.15,,522.47,0.13
,,,1231.71,0.25,,885.96,0.15,,1030.75,0.23,,1053.79,0.39,,,387.02,0.22,,338.18,0.19,,337.41,0.27,,,427.09,0.22,,512.27,0.15,,523.93,0.13
,,,1235.05,0.25,,888.38,0.15,,1033.56,0.23,,1056.66,0.39,,,388.1,0.22,,339.12,0.19,,338.33,0.27,,,428.27,0.22,,513.67,0.15,,525.39,0.13
,,,1238.38,0.25,,890.81,0.15,,1036.37,0.23,,1059.53,0.39,,,389.18,0.22,,340.07,0.19,,339.26,0.27,,,429.46,0.22,,515.07,0.15,,526.86,0.13
,,,1241.72,0.25,,893.24,0.15,,1039.18,0.23,,1062.39,0.39,,,390.26,0.22,,341.02,0.19,,340.19,0.27,,,430.64,0.22,,516.47,0.15,,528.32,0.13
,,,1245.06,0.25,,895.66,0.15,,1041.99,0.23,,1065.26,0.39,,,391.34,0.22,,341.97,0.19,,341.12,0.27,,,431.83,0.22,,517.87,0.15,,529.78,0.13
,,,1248.4,0.25,,898.09,0.15,,1044.8,0.23,,1068.13,0.39,,,392.42,0.22,,342.92,0.19,,342.05,0.27,,,433.01,0.22,,519.27,0.15,,531.24,0.13
,,,1251.74,0.25,,900.51,0.15,,1047.61,0.23,,1071,0.39,,,393.5,0.22,,343.87,0.19,,342.98,0.27,,,434.2,0.22,,520.67,0.15,,532.7,0.13
,,,1255.08,0.25,,902.94,0.15,,1050.42,0.24,,1073.87,0.39,,,394.58,0.22,,344.81,0.19,,343.91,0.27,,,435.38,0.22,,522.07,0.15,,534.17,0.13
,,,1258.42,0.25,,905.37,0.15,,1053.23,0.24,,1076.74,0.39,,,395.66,0.22,,345.76,0.19,,344.84,0.27,,,436.57,0.22,,523.47,0.15,,535.63,0.13
,,,1261.76,0.25,,907.79,0.15,,1056.04,0.24,,1079.6,0.39,,,396.74,0.22,,346.71,0.19,,345.77,0.27,,,437.75,0.22,,524.86,0.15,,537.09,0.13
,,,1265.1,0.25,,910.22,0.15,,1058.85,0.24,,1082.47,0.39,,,397.82,0.22,,347.66,0.19,,346.7,0.27,,,438.93,0.22,,526.26,0.15,,538.55,0.13
,,,1268.44,0.25,,912.64,0.15,,1061.66,0.24,,1085.34,0.39,,,398.9,0.22,,348.61,0.19,,347.63,0.27,,,440.12,0.22,,527.66,0.15,,540.01,0.13
,,,1271.77,0.25,,915.07,0.15,,1064.47,0.24,,1088.21,0.39,,,399.98,0.22,,349.55,0.19,,348.56,0.27,,,441.3,0.22,,529.06,0.15,,541.48,0.13
,,,1275.11,0.25,,917.5,0.15,,1067.28,0.24,,1091.08,0.39,,,401.06,0.22,,350.5,0.19,,349.49,0.27,,,442.49,0.22,,530.46,0.15,,542.94,0.13
,,,1278.45,0.25,,919.92,0.15,,1070.09,0.24,,1093.95,0.39,,,402.14,0.22,,351.45,0.19,,350.42,0.27,,,443.67,0.22,,531.86,0.15,,544.4,0.13
,,,1281.79,0.25,,922.35,0.15,,1072.9,0.24,,1096.82,0.39,,,403.22,0.22,,352.4,0.19,,351.36,0.27,,,444.86,0.22,,533.26,0.15,,545.86,0.13
,,,1285.13,0.25,,924.77,0.15,,1075.71,0.24,,1099.68,0.39,,,404.3,0.22,,353.35,0.19,,352.29,0.27,,,446.04,0.22,,534.64,0.15,,547.32,0.13
,,,1288.47,0.25,,927.2,0.15,,1078.52,0.24,,1102.55,0.39,,,405.38,0.22,,354.29,0.19,,353.22,0.27,,,447.23,0.22,,536.04,0.15,,548.79,0.13
,,,1291.81,0.25,,929.63,0.15,,1081.33,0.24,,1105.42,0.39,,,406.46,0.22,,355.24,0.19,,354.15,0.27,,,448.41,0.22,,537.43,0.15,,550.25,0.13
,,,1295.15,0.25,,932.05,0.15,,1084.15,0.24,,1108.29,0.39,,,407.54,0.22,,356.19,0.19,,355.08,0.27,,,449.59,0.22,,538.83,0.15,,551.71,0.13
,,,1298.49,0.25,,934.48,0.15,,1086.96,0.24,,1111.16,0.39,,,408.62,0.22,,357.14,0.19,,356.01,0.27,,,450.78,0.22,,540.23,0.15,,553.17,0.13
,,,1301.83,0.25,,936.91,0.15,,1089.77,0.24,,1114.03,0.39,,,409.7,0.22,,358.09,0.19,,356.94,0.27,,,451.96,0.22,,541.63,0.15,,554.63,0.13
,,,1305.17,0.25,,939.33,0.15,,1092.58,0.24,,1116.9,0.39,,,410.78,0.22,,359.03,0.19,,357.87,0.27,,,453.15,0.22,,543.03,0.15,,556.09,0.13
,,,1308.5,0.25,,941.76,0.15,,1095.39,0.24,,1119.8,0.4,,,411.86,0.22,,359.98,0.19,,358.8,0.27,,,454.33,0.22,,544.43,0.15,,557.56,0.13
,,,1311.84,0.25,,944.18,0.15,,1098.09,0.24,,1122.69,0.4,,,412.94,0.21,,360.93,0.19,,359.73,0.27,,,455.52,0.22,,545.83,0.15,,559.02,0.13
,,,1315.18,0.25,,946.61,0.15,,1100.92,0.24,,1125.59,0.4,,,414.02,0.21,,361.88,0.19,,360.67,0.27,,,456.7,0.22,,547.23,0.15,,560.48,0.13
,,,1318.52,0.25,,949.04,0.15,,1103.73,0.24,,1128.48,0.4,,,415.1,0.21,,362.82,0.19,,361.6,0.27,,,457.89,0.22,,548.63,0.15,,561.94,0.13
,,,1321.86,0.25,,951.46,0.15,,1106.54,0.24,,1131.37,0.4,,,416.18,0.21,,363.77,0.19,,362.53,0.27,,,459.07,0.22,,550.03,0.15,,563.4,0.13
,,,1325.2,0.25,,953.89,0.15,,1109.35,0.24,,1134.24,0.4,,,417.25,0.21,,364.72,0.19,,363.46,0.27,,,460.26,0.22,,551.43,0.15,,564.87,0.13
,,,1328.54,0.26,,956.31,0.15,,1112.16,0.24,,1137.11,0.4,,,418.33,0.21,,365.66,0.19,,364.39,0.27,,,461.44,0.22,,552.83,0.15,,566.33,0.13
,,,1331.87,0.26,,958.74,0.15,,1114.97,0.24,,1139.98,0.4,,,419.41,0.21,,366.61,0.19,,365.32,0.27,,,462.62,0.22,,554.22,0.15,,567.79,0.13
,,,1335.21,0.26,,961.17,0.15,,1117.78,0.24,,1142.85,0.4,,,420.49,0.21,,367.56,0.19,,366.25,0.27,,,463.81,0.22,,555.62,0.15,,569.25,0.13
,,,1338.55,0.26,,963.59,0.15,,1120.59,0.24,,1145.72,0.4,,,421.57,0.21,,368.51,0.19,,367.18,0.27,,,464.99,0.22,,557.02,0.15,,570.71,0.14
,,,1341.88,0.26,,966.02,0.15,,1123.4,0.24,,1148.59,0.4,,,422.65,0.21,,369.45,0.19,,368.11,0.27,,,466.18,0.22,,558.42,0.14,,572.17,0.14
,,,1345.22,0.26,,968.44,0.15,,1126.21,0.24,,1151.46,0.4,,,423.73,0.21,,370.4,0.19,,369.04,0.27,,,467.36,0.22,,559.82,0.14,,573.63,0.14
,,,1348.56,0.26,,970.87,0.15,,1129.02,0.24,,1154.33,0.4,,,424.81,0.21,,371.35,0.19,,369.98,0.27,,,468.55,0.22,,561.22,0.14,,575.08,0.14
,,,1351.9,0.26,,973.3,0.15,,1131.83,0.24,,1157.2,0.4,,,425.89,0.21,,372.29,0.19,,370.91,0.27,,,469.73,0.22,,562.62,0.14,,576.54,0.14
,,,1355.23,0.26,,975.73,0.15,,1134.64,0.24,,1160.07,0.4,,,426.97,0.21,,373.24,0.19,,371.84,0.27,,,470.92,0.22,,564.02,0.14,,578,0.14
,,,1358.57,0.26,,978.15,0.15,,1137.45,0.24,,1162.94,0.4,,,428.05,0.21,,374.19,0.19,,372.77,0.27,,,472.1,0.22,,565.42,0.14,,579.46,0.14
